id_exp,L_trend,N_acoes,Fator_Max_SMA,Ativar_Preco_Teto,Custo_bps,Slippage_bps,Custo_Total_bps,Retorno_Acumulado_Pct,Retorno_Acumulado_CDI_Pct,Retorno_Anualizado_Pct,Retorno_Anualizado_CDI_Pct,ALPHA_Anualizado_Pct,Volatilidade_Anualizada_Pct,Sharpe_Ratio,Sharpe,Max_Drawdown_Pct,Tempo_Recuperacao_Dias,Alocacao_Media_Caixa_Pct,Turnover_Mensal_Medio_Pct,Patrimonio_Final_R$
EXP_058,150,6,Desativado,False,0.0,0.0,0,119.26252742858753,282.0398862542562,5.614254553279907,9.774156536006707,-4.159901982726799,19.962375833762376,-0.20838711871615778,-0.20838711871615778,-50.12973847095411,1622,8.116587018273808,64.40181689764037,219262.52742858755
EXP_059,150,6,Desativado,False,3.2,4.8,8,100.3628515203082,282.0398862542562,4.9539716664113165,9.774156536006707,-4.82018486959539,19.968976492834965,-0.24138367188347945,-0.24138367188347945,-51.11416930769743,1622,8.089095997533047,64.39682961026831,200362.85152030818
EXP_060,150,6,Desativado,False,6.0,9.0,15,85.21939896483237,282.0398862542562,4.381669353378714,9.774156536006707,-5.392487182627992,19.97170306855666,-0.2700063767279764,-0.2700063767279764,-52.03184458637457,1622,8.083561558588983,64.36890352799654,185219.39896483236
EXP_061,150,8,1.20,True,0.0,0.0,0,445.3785340970324,282.0398862542562,12.52671325814454,9.774156536006707,2.7525567221378333,9.808854698964758,0.2806195836939396,0.2806195836939396,-15.356758592240885,264,55.74382310486046,32.665001530558825,545378.5340970324
EXP_062,150,8,1.20,True,3.2,4.8,8,421.27014225075266,282.0398862542562,12.173305842260707,9.774156536006707,2.3991493062540004,9.806725842168545,0.2446432524847131,0.2446432524847131,-15.393065339942435,264,55.73191096839965,32.66510471855296,521270.14225075266
EXP_063,150,8,1.20,True,6.0,9.0,15,400.9624804306103,282.0398862542562,11.863607609411652,9.774156536006707,2.0894510734049465,9.805094946177261,0.213098504897147,0.213098504897147,-15.499263004272045,265,55.72470982883163,32.66306195022471,500962.4804306103
EXP_064,150,8,1.20,False,0.0,0.0,0,156.15612657943973,282.0398862542562,6.763215274498946,9.774156536006707,-3.01094126150776,18.260223963528123,-0.16489070821484084,-0.16489070821484084,-49.875232718561605,1637,13.154303218691519,68.1856095469329,256156.12657943973
EXP_065,150,8,1.20,False,3.2,4.8,8,132.93799070283748,282.0398862542562,6.059769689388994,9.774156536006707,-3.714386846617712,18.265939290183915,-0.2033504430080865,-0.2033504430080865,-50.94417764310201,1637,13.123898424964517,68.18815686881233,232937.99070283747
EXP_066,150,8,1.20,False,6.0,9.0,15,114.32265062453797,282.0398862542562,5.446944942732901,9.774156536006707,-4.327211593273805,18.269708979196057,-0.23685169797730518,-0.23685169797730518,-51.86062386866015,1637,13.113481317679636,68.1656427637587,214322.65062453796
EXP_067,150,8,Desativado,True,0.0,0.0,0,413.46285293632957,282.0398862542562,12.055592997296593,9.774156536006707,2.2814364612898874,11.067023576849694,0.20614724866605139,0.20614724866605139,-16.93008665588489,456,50.451540031704766,28.762504589469767,513462.85293632955
